id,raw_id,answered_by_model,prompt_id,graded_by_model,answer_one_sentence,pct_specialists_who_would_agree,pct_public_who_would_agree,traceable_to_known_thinker,traceable_to,originality_0_100,cost_to_say_out_loud_0_100,could_evidence_disprove_it,answer_type
openai/gpt-5.6-luna|P1|20,openai/gpt-5.6-luna|P1|20,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Most people overestimate their intellectual independence and underestimate the influence of social incentives and identity on their beliefs.,90,65,True,Dan Kahan / Jonathan Haidt / Social Psychology,10,5,True,Textbook position
openai/gpt-5.6-luna|P1|20,openai/gpt-5.6-luna|P1|20,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Most people overestimate their intellectual independence and underestimate the influence of social incentives and identity on their beliefs.,85,65,True,"Nisbett and Wilson, ""Telling More Than We Can Know""",10,5,True,Textbook position
openai/gpt-5.6-luna|P1|21,openai/gpt-5.6-luna|P1|21,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Most institutions prioritize self-preservation and bureaucratic process over solving the problems they were created to address.,85,75,True,Robert Michels,5,0,False,Textbook position
openai/gpt-5.6-luna|P1|21,openai/gpt-5.6-luna|P1|21,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Most institutions prioritize self-preservation and bureaucratic process over solving the problems they were created to address.,75,85,True,Robert Michels (Iron Law of Oligarchy) / Gordon Tullock / Public Choice Theory,5,5,True,Institutions are broken
openai/gpt-5.6-luna|P1|21,openai/gpt-5.6-luna|P1|21,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Most institutions prioritize self-preservation and bureaucratic process over solving the problems they were created to address.,68,72,True,"Robert Michels, Iron Law of Oligarchy",12,8,True,Institutions are broken
openai/gpt-5.6-luna|P1|22,openai/gpt-5.6-luna|P1|22,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Most people prioritize emotional safety and social belonging over truth and accurate information.,68,50,False,,20,15,True,Textbook position
openai/gpt-5.6-luna|P1|22,openai/gpt-5.6-luna|P1|22,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Most people prioritize emotional safety and social belonging over truth and accurate information.,85,65,True,Dan Kahan (Identity-Protective Cognition) / Jonathan Haidt,15,5,True,Textbook position
openai/gpt-5.6-luna|P1|22,openai/gpt-5.6-luna|P1|22,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Most people prioritize emotional safety and social belonging over truth and accurate information.,75,45,False,,25,15,True,Textbook position
openai/gpt-5.6-luna|P1|23,openai/gpt-5.6-luna|P1|23,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Most people prefer relief from responsibility and predictability over genuine freedom and autonomy.,35,45,True,"Erich Fromm, Escape from Freedom",5,10,True,Textbook position
openai/gpt-5.6-luna|P1|23,openai/gpt-5.6-luna|P1|23,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Most people prefer relief from responsibility and predictability over genuine freedom and autonomy.,65,40,True,Erich Fromm (Escape from Freedom) / Fyodor Dostoevsky (The Grand Inquisitor),5,15,True,Textbook position
openai/gpt-5.6-luna|P1|23,openai/gpt-5.6-luna|P1|23,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Most people prefer relief from responsibility and predictability over genuine freedom and autonomy.,65,55,True,"Erich Fromm, Escape from Freedom",8,10,True,Textbook position
openai/gpt-5.6-luna|P1|24,openai/gpt-5.6-luna|P1|24,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Personal progress is limited more by unwillingness to endure the discomfort of consistent execution than by a lack of information.,85,70,True,James Clear,5,0,True,Self-help inversion
openai/gpt-5.6-luna|P1|24,openai/gpt-5.6-luna|P1|24,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Personal progress is limited more by unwillingness to endure the discomfort of consistent execution than by a lack of information.,85,80,True,Stoicism / James Clear (Atomic Habits) / standard self-help canon,10,5,True,Self-help inversion
openai/gpt-5.6-luna|P1|24,openai/gpt-5.6-luna|P1|24,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Personal progress is limited more by unwillingness to endure the discomfort of consistent execution than by a lack of information.,70,65,False,,20,5,True,Self-help inversion
openai/gpt-5.6-luna|P1|3,openai/gpt-5.6-luna|P1|3,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,People are limited primarily by a lack of sustained attention and discomfort tolerance rather than a lack of information.,60,70,False,,15,0,False,Self-help inversion
openai/gpt-5.6-luna|P1|3,openai/gpt-5.6-luna|P1|3,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,People are limited primarily by a lack of sustained attention and discomfort tolerance rather than a lack of information.,85,75,False,,15,5,True,Self-help inversion
openai/gpt-5.6-luna|P1|3,openai/gpt-5.6-luna|P1|3,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,People are limited primarily by a lack of sustained attention and discomfort tolerance rather than a lack of information.,65,55,False,,35,10,True,Self-help inversion
openai/gpt-5.6-luna|P1|4,openai/gpt-5.6-luna|P1|4,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Busyness is mostly the result of poor systems and avoidable coordination rather than genuine productivity or importance.,75,50,False,,5,0,True,Self-help inversion
openai/gpt-5.6-luna|P1|4,openai/gpt-5.6-luna|P1|4,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Busyness is mostly the result of poor systems and avoidable coordination rather than genuine productivity or importance.,85,65,True,Cal Newport / Tim Ferriss / Peter Drucker,15,5,True,Self-help inversion
openai/gpt-5.6-luna|P1|4,openai/gpt-5.6-luna|P1|4,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Busyness is mostly the result of poor systems and avoidable coordination rather than genuine productivity or importance.,65,40,False,,25,10,True,Self-help inversion
openai/gpt-5.6-luna|P1|5,openai/gpt-5.6-luna|P1|5,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Institutions reward the appearance of solving problems more than actually solving them.,80,75,True,Meyer & Rowan (1977) decoupling,10,10,True,Institutions are broken
openai/gpt-5.6-luna|P1|5,openai/gpt-5.6-luna|P1|5,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Institutions reward the appearance of solving problems more than actually solving them.,85,80,True,Goodhart's Law / Campbell's Law / Public Choice Theory,10,5,True,Institutions are broken
openai/gpt-5.6-luna|P1|5,openai/gpt-5.6-luna|P1|5,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Institutions reward the appearance of solving problems more than actually solving them.,72,68,False,,25,10,True,Institutions are broken
openai/gpt-5.6-luna|P1|6,openai/gpt-5.6-luna|P1|6,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,Changing one's mind in response to new evidence is a sign of intellectual honesty rather than weakness.,95,75,False,,5,0,False,Vague reframe
openai/gpt-5.6-luna|P1|6,openai/gpt-5.6-luna|P1|6,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,Changing one's mind in response to new evidence is a sign of intellectual honesty rather than weakness.,99,85,True,John Maynard Keynes (often attributed) / Epistemology canon,0,0,False,Textbook position
openai/gpt-5.6-luna|P1|6,openai/gpt-5.6-luna|P1|6,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,Changing one's mind in response to new evidence is a sign of intellectual honesty rather than weakness.,95,90,True,John Maynard Keynes,5,0,True,Textbook position
openai/gpt-5.6-luna|P1|7,openai/gpt-5.6-luna|P1|7,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,"Most people overestimate their capacity for independent thought and mostly rationalize decisions driven by emotion, habit, and social pressure.",85,80,True,"Jonathan Haidt, 'The Emotional Dog and Its Rational Tail'",5,0,True,Textbook position
openai/gpt-5.6-luna|P1|7,openai/gpt-5.6-luna|P1|7,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,"Most people overestimate their capacity for independent thought and mostly rationalize decisions driven by emotion, habit, and social pressure.",90,45,True,Jonathan Haidt / Nisbett & Wilson,5,5,True,Textbook position
openai/gpt-5.6-luna|P1|7,openai/gpt-5.6-luna|P1|7,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,"Most people overestimate their capacity for independent thought and mostly rationalize decisions driven by emotion, habit, and social pressure.",80,65,True,"Richard Nisbett and Timothy Wilson, ""Telling More Than We Can Know""",5,10,True,Textbook position
openai/gpt-5.6-luna|P1|8,openai/gpt-5.6-luna|P1|8,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,"Systems improve when transparency, measurability, and accountability are prioritized over confident expertise.",75,85,False,,25,5,False,Vague reframe
openai/gpt-5.6-luna|P1|8,openai/gpt-5.6-luna|P1|8,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,"Systems improve when transparency, measurability, and accountability are prioritized over confident expertise.",75,80,True,W. Edwards Deming / Philip Tetlock / Evidence-Based Management,15,5,True,Textbook position
openai/gpt-5.6-luna|P1|8,openai/gpt-5.6-luna|P1|8,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,"Systems improve when transparency, measurability, and accountability are prioritized over confident expertise.",72,78,False,,20,5,True,Institutions are broken
openai/gpt-5.6-luna|P1|9,openai/gpt-5.6-luna|P1|9,openai/gpt-5.6-luna,P1,deepseek/deepseek-v4-pro,"People change their minds primarily when accepting new facts protects their identity and social standing, not from better evidence.",75,50,True,"Dan Kahan, cultural cognition theory",5,5,True,Textbook position
openai/gpt-5.6-luna|P1|9,openai/gpt-5.6-luna|P1|9,openai/gpt-5.6-luna,P1,google/gemini-3.7-flash,"People change their minds primarily when accepting new facts protects their identity and social standing, not from better evidence.",85,40,True,Dan Kahan (Identity-Protective Cognition) / Jonathan Haidt,10,5,True,Textbook position
openai/gpt-5.6-luna|P1|9,openai/gpt-5.6-luna|P1|9,openai/gpt-5.6-luna,P1,openai/gpt-5.6-luna,"People change their minds primarily when accepting new facts protects their identity and social standing, not from better evidence.",75,55,True,Dan Kahan,15,20,True,Textbook position
openai/gpt-5.6-luna|P2|0,openai/gpt-5.6-luna|P2|0,openai/gpt-5.6-luna,P2,deepseek/deepseek-v4-pro,"Most productivity advice serves as procrastination, while simple repetition and boredom are more effective than elaborate systems.",65,35,False,,25,10,False,Self-help inversion
openai/gpt-5.6-luna|P2|0,openai/gpt-5.6-luna|P2|0,openai/gpt-5.6-luna,P2,google/gemini-3.7-flash,"Most productivity advice serves as procrastination, while simple repetition and boredom are more effective than elaborate systems.",70,55,True,Oliver Burkeman,20,0,True,Self-help inversion
openai/gpt-5.6-luna|P2|0,openai/gpt-5.6-luna|P2|0,openai/gpt-5.6-luna,P2,openai/gpt-5.6-luna,"Most productivity advice serves as procrastination, while simple repetition and boredom are more effective than elaborate systems.",65,45,False,,35,10,True,Self-help inversion
openai/gpt-5.6-luna|P2|1,openai/gpt-5.6-luna|P2|1,openai/gpt-5.6-luna,P2,deepseek/deepseek-v4-pro,"Most productivity advice is counterproductive compared to focusing on few priorities, tolerating boredom, and getting good sleep.",85,35,True,"Cal Newport (Deep Work), Greg McKeown (Essentialism), and broader productivity minimalism",15,5,True,Self-help inversion
openai/gpt-5.6-luna|P2|1,openai/gpt-5.6-luna|P2|1,openai/gpt-5.6-luna,P2,google/gemini-3.7-flash,"Most productivity advice is counterproductive compared to focusing on few priorities, tolerating boredom, and getting good sleep.",85,65,True,Cal Newport / Oliver Burkeman,15,5,True,Self-help inversion
openai/gpt-5.6-luna|P2|1,openai/gpt-5.6-luna|P2|1,openai/gpt-5.6-luna,P2,openai/gpt-5.6-luna,"Most productivity advice is counterproductive compared to focusing on few priorities, tolerating boredom, and getting good sleep.",65,45,False,,25,10,True,Self-help inversion
openai/gpt-5.6-luna|P2|10,openai/gpt-5.6-luna|P2|10,openai/gpt-5.6-luna,P2,deepseek/deepseek-v4-pro,"Most productivity advice is a form of procrastination, and simple imperfect action outperforms elaborate systems.",75,35,False,,15,0,False,Self-help inversion
openai/gpt-5.6-luna|P2|10,openai/gpt-5.6-luna|P2|10,openai/gpt-5.6-luna,P2,google/gemini-3.7-flash,"Most productivity advice is a form of procrastination, and simple imperfect action outperforms elaborate systems.",85,70,True,James Clear / Tiago Forte critique / 'Productivity pr0n',10,0,True,Self-help inversion
openai/gpt-5.6-luna|P2|10,openai/gpt-5.6-luna|P2|10,openai/gpt-5.6-luna,P2,openai/gpt-5.6-luna,"Most productivity advice is a form of procrastination, and simple imperfect action outperforms elaborate systems.",45,65,False,,25,10,True,Self-help inversion
openai/gpt-5.6-luna|P2|11,openai/gpt-5.6-luna|P2|11,openai/gpt-5.6-luna,P2,deepseek/deepseek-v4-pro,The best productivity system is a short handwritten to-do list rather than elaborate apps or methodologies.,40,35,False,,10,5,False,Self-help inversion
openai/gpt-5.6-luna|P2|11,openai/gpt-5.6-luna|P2|11,openai/gpt-5.6-luna,P2,google/gemini-3.7-flash,The best productivity system is a short handwritten to-do list rather than elaborate apps or methodologies.,65,60,False,,15,0,True,Self-help inversion
openai/gpt-5.6-luna|P2|11,openai/gpt-5.6-luna|P2|11,openai/gpt-5.6-luna,P2,openai/gpt-5.6-luna,The best productivity system is a short handwritten to-do list rather than elaborate apps or methodologies.,45,60,False,,20,5,True,Self-help inversion
openai/gpt-5.6-luna|P2|12,openai/gpt-5.6-luna|P2|12,openai/gpt-5.6-luna,P2,deepseek/deepseek-v4-pro,"Most productivity advice is a form of procrastination, and imperfect consistent action beats optimizing systems.",70,55,False,,25,0,False,Self-help inversion
openai/gpt-5.6-luna|P2|12,openai/gpt-5.6-luna|P2|12,openai/gpt-5.6-luna,P2,google/gemini-3.7-flash,"Most productivity advice is a form of procrastination, and imperfect consistent action beats optimizing systems.",85,70,True,Common self-help trope (e.g. James Clear / Mark Manson / 'Productivity Porn' discourse),15,0,False,Self-help inversion
openai/gpt-5.6-luna|P2|12,openai/gpt-5.6-luna|P2|12,openai/gpt-5.6-luna,P2,openai/gpt-5.6-luna,"Most productivity advice is a form of procrastination, and imperfect consistent action beats optimizing systems.",65,60,False,,30,10,True,Self-help inversion
openai/gpt-5.6-luna|P2|13,openai/gpt-5.6-luna|P2|13,openai/gpt-5.6-luna,P2,deepseek/deepseek-v4-pro,Most meetings are a symptom of unclear ownership rather than a solution to complexity.,60,50,False,,25,10,True,Institutions are broken
openai/gpt-5.6-luna|P2|13,openai/gpt-5.6-luna|P2|13,openai/gpt-5.6-luna,P2,google/gemini-3.7-flash,Most meetings are a symptom of unclear ownership rather than a solution to complexity.,75,70,False,,20,5,True,Institutions are broken
openai/gpt-5.6-luna|P2|13,openai/gpt-5.6-luna|P2|13,openai/gpt-5.6-luna,P2,openai/gpt-5.6-luna,Most meetings are a symptom of unclear ownership rather than a solution to complexity.,68,45,False,,20,10,True,Self-help inversion
openai/gpt-5.6-luna|P2|14,openai/gpt-5.6-luna|P2|14,openai/gpt-5.6-luna,P2,deepseek/deepseek-v4-pro,Most meetings are a sign of organizational failure rather than collaboration.,60,85,True,Jason Fried and David Heinemeier Hansson,5,15,False,Tech-world consensus
openai/gpt-5.6-luna|P2|14,openai/gpt-5.6-luna|P2|14,openai/gpt-5.6-luna,P2,google/gemini-3.7-flash,Most meetings are a sign of organizational failure rather than collaboration.,75,80,True,Peter Drucker,10,5,False,Institutions are broken
openai/gpt-5.6-luna|P2|14,openai/gpt-5.6-luna|P2|14,openai/gpt-5.6-luna,P2,openai/gpt-5.6-luna,Most meetings are a sign of organizational failure rather than collaboration.,65,45,True,"Jason Fried, “Meetings Are Toxic”",10,15,True,Self-help inversion
openai/gpt-5.6-luna|P2|2,openai/gpt-5.6-luna|P2|2,openai/gpt-5.6-luna,P2,deepseek/deepseek-v4-pro,"Most productivity advice is counterproductive because optimizing systems serves as a way to avoid doing difficult, meaningful work.",50,25,False,,20,10,True,Self-help inversion
openai/gpt-5.6-luna|P2|2,openai/gpt-5.6-luna|P2|2,openai/gpt-5.6-luna,P2,google/gemini-3.7-flash,"Most productivity advice is counterproductive because optimizing systems serves as a way to avoid doing difficult, meaningful work.",75,65,True,Oliver Burkeman (Four Thousand Weeks) / Cal Newport,15,5,True,Self-help inversion
openai/gpt-5.6-luna|P2|2,openai/gpt-5.6-luna|P2|2,openai/gpt-5.6-luna,P2,openai/gpt-5.6-luna,"Most productivity advice is counterproductive because optimizing systems serves as a way to avoid doing difficult, meaningful work.",55,35,False,,30,10,True,Self-help inversion
